date,weekday,l_count,l_food,l_drink,l_total,l_avg,d_count,d_food,d_drink,d_total,d_avg,to_count,to_food,to_drink,to_total,to_avg,bq_count,bq_food,bq_drink,bq_total,bq_avg,bg_count,bg_food,bg_drink,bg_tent,bg_goods,bg_total,bg_avg,room_fee,ticket,grand_total
2023-09-24,日,30,0,0,165740,0,26,0,0,205590,0,12,0,0,6830,0,0,0,0,0,0,86,0,0,0,0,104500,0,0,0,0
2023-09-25,月,29,0,0,115570,0,24,0,0,311430,0,6,0,0,4960,0,0,0,0,0,0,56,0,0,0,0,64310,0,0,0,0
2023-09-26,火,25,0,0,132910,0,10,0,0,367920,0,18,0,0,10940,0,0,0,0,0,0,34,0,0,0,0,42050,0,0,0,0
2023-09-27,水,33,0,0,147940,0,4,0,0,57250,0,6,0,0,5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-28,木,34,0,0,143290,0,6,0,0,72820,0,9,0,0,9580,0,0,0,0,0,0,250,0,0,0,0,296547,0,0,0,0
2023-09-29,金,39,0,0,150740,0,18,0,0,213320,0,15,0,0,8580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-30,土,21,0,0,112940,0,2,0,0,204130,0,36,0,0,22170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,日,32,0,0,185830,0,14,0,0,120560,0,11,0,0,9860,0,0,0,0,0,0,76,0,0,0,0,126240,0,0,0,0
2023-10-02,月,33,0,0,123140,0,9,0,0,152460,0,13,0,0,8380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-03,火,24,0,0,105190,0,26,0,0,334440,0,4,0,0,2800,0,34,0,0,138591,0,0,0,0,0,0,0,0,0,0,0
2023-10-04,水,25,0,0,112350,0,18,0,0,171600,0,2,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-05,木,30,0,0,143130,0,20,0,0,263280,0,5,0,0,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-06,金,24,0,0,90850,0,26,0,0,294090,0,5,0,0,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-07,土,30,0,0,146380,0,30,0,0,277300,0,24,0,0,17340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-08,日,30,0,0,170970,0,30,0,0,340640,0,13,0,0,12260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-09,月,30,0,0,163730,0,12,0,0,104990,0,7,0,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-10,火,22,0,0,118380,0,14,0,0,163400,0,8,0,0,6750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,水,27,0,0,98120,0,9,0,0,134260,0,7,0,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-12,木,25,0,0,110050,0,5,0,0,45520,0,4,0,0,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-13,金,27,0,0,115270,0,28,0,0,226260,0,8,0,0,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-14,土,35,0,0,172150,0,30,0,0,278200,0,16,0,0,10750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-15,日,35,0,0,154270,0,22,0,0,169860,0,6,0,0,4180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-16,月,14,0,0,44440,0,10,0,0,141990,0,6,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-17,火,36,0,0,158780,0,20,0,0,172980,0,14,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-18,水,37,0,0,178720,0,19,0,0,185560,0,11,0,0,6780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-19,木,26,0,0,117780,0,17,0,0,177290,0,4,0,0,3150,0,17,0,0,88740,0,0,0,0,0,0,0,0,0,0,0
2023-10-20,金,28,0,0,144550,0,30,0,0,260730,0,6,0,0,6360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-21,土,33,0,0,193380,0,36,0,0,324940,0,14,0,0,13910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-22,日,35,0,0,202580,0,27,0,0,187630,0,13,0,0,11530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-23,月,27,0,0,120820,0,10,0,0,76780,0,8,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-24,火,36,0,0,174790,0,22,0,0,183450,0,6,0,0,4630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25,水,32,0,0,131250,0,7,0,0,82100,0,13,0,0,9830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-26,木,31,0,0,133360,0,20,0,0,239290,0,10,0,0,5060,0,13,0,0,109385,0,0,0,0,0,0,0,0,0,0,0
2023-10-27,金,29,0,0,138880,0,27,0,0,167830,0,14,0,0,7730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-28,土,35,0,0,177910,0,31,0,0,246870,0,21,0,0,15870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-29,日,29,0,0,149130,0,30,0,0,276780,0,12,0,0,11490,0,32,0,0,167040,0,0,0,0,0,0,0,0,0,0,0
2023-10-30,月,31,0,0,124210,0,9,0,0,59490,0,12,0,0,8260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-31,火,26,0,0,114720,0,13,0,0,112780,0,4,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,水,34,0,0,113510,0,12,0,0,102270,0,8,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,木,26,0,0,110760,0,14,0,0,191600,0,6,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,金,31,0,0,173450,0,26,0,0,287890,0,18,0,0,11630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,土,28,0,0,157470,0,20,0,0,232970,0,13,0,0,7830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,日,24,0,0,112890,0,4,0,0,44430,0,12,0,0,12280,0,13,0,0,67860,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,月,35,0,0,125060,0,4,0,0,44380,0,19,0,0,13650,0,20,0,0,104400,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,火,23,0,0,83630,0,2,0,0,24000,0,8,0,0,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,木,30,0,0,116370,0,9,0,0,173360,0,3,0,0,2850,0,28,0,0,146160,0,0,0,0,0,0,0,0,0,0,0
2023-11-10,金,26,0,0,102440,0,19,0,0,176600,0,8,0,0,8800,0,35,0,0,182700,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,土,32,0,0,185450,0,16,0,0,167700,0,8,0,0,6800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,日,24,0,0,121610,0,12,0,0,101200,0,16,0,0,18570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,月,24,0,0,79080,0,10,0,0,121930,0,3,0,0,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,火,31,0,0,113070,0,7,0,0,74910,0,1,0,0,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,水,35,0,0,137810,0,7,0,0,73580,0,2,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,木,31,0,0,109160,0,12,0,0,187905,0,4,0,0,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17,金,20,0,0,81600,0,20,0,0,251230,0,6,0,0,5410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,土,23,0,0,91300,0,20,0,0,255560,0,7,0,0,9450,0,39,0,0,203370,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,日,18,0,0,81440,0,23,0,0,254550,0,15,0,0,9370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,月,31,0,0,124840,0,20,0,0,266900,0,8,0,0,7110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,火,35,0,0,147640,0,4,0,0,68640,0,8,0,0,5160,0,11,0,0,57420,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,水,29,0,0,133470,0,30,0,0,334130,0,8,0,0,7110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,木,38,0,0,173110,0,29,0,0,350310,0,12,0,0,11530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,金,31,0,0,113630,0,30,0,0,308070,0,14,0,0,15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,土,16,0,0,66230,0,27,0,0,323820,0,8,0,0,6830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,日,24,0,0,131870,0,23,0,0,230940,0,6,0,0,8010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,月,27,0,0,117240,0,24,0,0,218500,0,12,0,0,8090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,火,32,0,0,122450,0,23,0,0,230000,0,11,0,0,7970,0,15,0,0,78300,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,水,26,0,0,118470,0,17,0,0,225640,0,10,0,0,10060,0,33,0,0,172260,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,木,30,0,0,149630,0,4,0,0,46140,0,8,0,0,7100,0,50,0,0,261000,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,金,23,0,0,87730,0,31,0,0,359680,0,4,0,0,2810,0,19,0,0,99180,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,土,33,0,0,159540,0,31,0,0,358030,0,18,0,0,18640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,日,33,0,0,172110,0,21,0,0,244630,0,2,0,0,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-04,月,16,0,0,46310,0,9,0,0,129630,0,13,0,0,10850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-05,火,31,0,0,140800,0,20,0,0,210020,0,8,0,0,9670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-06,水,36,0,0,125220,0,20,0,0,255740,0,7,0,0,5070,0,80,0,0,417600,0,0,0,0,0,0,0,0,0,0,0
2023-12-07,木,33,0,0,149820,0,26,0,0,314630,0,10,0,0,9770,0,30,0,0,156600,0,0,0,0,0,0,0,0,0,0,0
2023-12-08,金,33,0,0,145800,0,29,0,0,313940,0,9,0,0,7270,0,55,0,0,215325,0,0,0,0,0,0,0,0,0,0,0
2023-12-09,土,40,0,0,196740,0,24,0,0,288550,0,7,0,0,12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-10,日,32,0,0,118610,0,17,0,0,186820,0,6,0,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-11,月,29,0,0,117800,0,19,0,0,189420,0,7,0,0,7660,0,37,0,0,257520,0,0,0,0,0,0,0,0,0,0,0
2023-12-12,火,37,0,0,172910,0,21,0,0,253720,0,25,0,0,16120,0,47,0,0,327120,0,0,0,0,0,0,0,0,0,0,0
2023-12-13,水,28,0,0,107570,0,37,0,0,444000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-14,木,33,0,0,146570,0,23,0,0,237830,0,2,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15,金,38,0,0,151600,0,28,0,0,370340,0,5,0,0,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-16,土,30,0,0,120180,0,30,0,0,331160,0,13,0,0,11660,0,45,0,0,234900,0,0,0,0,0,0,0,0,0,0,0
2023-12-17,日,44,0,0,181110,0,33,0,0,432600,0,12,0,0,7800,0,24,0,0,152220,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,月,31,0,0,149310,0,25,0,0,266820,0,11,0,0,8000,0,12,0,0,62640,0,0,0,0,0,0,0,0,0,0,0
2023-12-19,火,27,0,0,79410,0,28,0,0,314250,0,11,0,0,8150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-20,水,32,0,0,142150,0,31,0,0,427100,0,1,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-21,木,35,0,0,139730,0,32,0,0,391710,0,3,0,0,1400,0,7,0,0,3350,0,0,0,0,0,0,0,0,0,0,0
2023-12-22,金,29,0,0,162680,0,23,0,0,476270,0,3,0,0,1560,0,37,0,0,193140,0,0,0,0,0,0,0,0,0,0,0
2023-12-23,土,33,0,0,188620,0,36,0,0,769480,0,7,0,0,5110,0,81,0,0,406156,0,0,0,0,0,0,0,0,0,0,0
2023-12-24,日,35,0,0,267950,0,46,0,0,866180,0,12,0,0,9060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-25,月,32,0,0,149800,0,37,0,0,628030,0,11,0,0,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-26,火,28,0,0,105380,0,39,0,0,312010,0,21,0,0,15310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-27,水,39,0,0,130480,0,36,0,0,369780,0,17,0,0,19080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-28,木,32,0,0,161280,0,35,0,0,374110,0,7,0,0,8460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-29,金,30,0,0,114860,0,33,0,0,407430,0,4,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-30,土,34,0,0,155220,0,35,0,0,401770,0,15,0,0,14610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-31,日,14,0,0,56840,0,31,0,0,382340,0,12,0,0,11310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-01,月,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-02,火,19,0,0,125580,0,28,0,0,324750,0,5,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-03,水,25,0,0,135000,0,21,0,0,256830,0,5,0,0,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-04,木,13,0,0,98330,0,10,0,0,115190,0,7,0,0,6250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-05,金,17,0,0,65390,0,14,0,0,124810,0,16,0,0,14180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-06,土,23,0,0,92880,0,25,0,0,310940,0,11,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-07,日,23,0,0,120330,0,11,0,0,122550,0,6,0,0,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-08,月,31,0,0,176030,0,13,0,0,130783,0,5,0,0,15450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-09,火,23,0,0,100210,0,12,0,0,127490,0,3,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-10,水,24,0,0,94490,0,7,0,0,62590,0,5,0,0,5350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-11,木,22,0,0,95150,0,4,0,0,49820,0,2,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-12,金,35,0,0,145230,0,5,0,0,91680,0,9,0,0,9760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-13,土,16,0,0,75020,0,4,0,0,56480,0,3,0,0,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-14,日,31,0,0,165020,0,5,0,0,77880,0,20,0,0,18900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-15,月,31,0,0,110430,0,8,0,0,136500,0,6,0,0,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-16,火,14,0,0,51150,0,9,0,0,133870,0,6,0,0,6410,0,20,0,0,104400,0,0,0,0,0,0,0,0,0,0,0
2024-01-17,水,31,0,0,130810,0,12,0,0,223740,0,14,0,0,12520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-18,木,13,0,0,47960,0,8,0,0,136770,0,29,0,0,16880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19,金,25,0,0,109510,0,11,0,0,135780,0,13,0,0,7560,0,22,0,0,153120,0,0,0,0,0,0,0,0,0,0,0
2024-01-20,土,23,0,0,100850,0,24,0,0,334330,0,28,0,0,20870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21,日,27,0,0,150390,0,7,0,0,95520,0,16,0,0,9620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22,月,19,0,0,86840,0,5,0,0,99130,0,22,0,0,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23,火,25,0,0,115380,0,9,0,0,65340,0,12,0,0,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24,水,25,0,0,104110,0,27,0,0,362935,0,24,0,0,12200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-25,木,16,0,0,76050,0,21,0,0,149060,0,13,0,0,11770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-26,金,21,0,0,91560,0,27,0,0,344380,0,38,0,0,15950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-27,土,32,0,0,211150,0,24,0,0,338920,0,39,0,0,20270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28,日,24,0,0,154910,0,20,0,0,251880,0,15,0,0,11710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29,月,24,0,0,110800,0,9,0,0,119750,0,11,0,0,6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30,火,26,0,0,132360,0,45,0,0,415530,0,24,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-31,水,31,0,0,126880,0,3,0,0,35530,0,16,0,0,13650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01,木,15,0,0,54780,0,12,0,0,165290,0,1,0,0,1350,0,29,0,0,201840,0,0,0,0,0,0,0,0,0,0,0
2024-02-02,金,15,0,0,70780,0,15,0,0,166280,0,22,0,0,12760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-03,土,28,0,0,130070,0,29,0,0,395780,0,14,0,0,16350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-04,日,37,0,0,198350,0,30,0,0,380370,0,50,0,0,27720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-05,月,35,0,0,159030,0,32,0,0,469580,0,25,0,0,14200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-06,火,32,0,0,117530,0,27,0,0,337890,0,24,0,0,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-07,水,34,0,0,168050,0,25,0,0,302420,0,29,0,0,17420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-08,木,31,0,0,122200,0,21,0,0,201180,0,29,0,0,26130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-09,金,25,0,0,137230,0,25,0,0,266380,0,24,0,0,12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-10,土,29,0,0,143420,0,26,0,0,348200,0,47,0,0,30820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-11,日,22,0,0,130730,0,35,0,0,417200,0,41,0,0,27370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12,月,18,0,0,77090,0,9,0,0,105250,0,18,0,0,14580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-13,火,27,0,0,113560,0,9,0,0,146300,0,42,0,0,18800,0,65,0,0,425430,0,0,0,0,0,0,0,0,0,0,0
2024-02-14,水,15,0,0,55540,0,9,0,0,96490,0,33,0,0,17510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15,木,16,0,0,59120,0,18,0,0,196570,0,36,0,0,14560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-16,金,24,0,0,92830,0,8,0,0,143930,0,26,0,0,11600,0,29,0,0,196794,0,0,0,0,0,0,0,0,0,0,0
2024-02-17,土,28,0,0,155830,0,17,0,0,258690,0,23,0,0,15870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-18,日,22,0,0,134700,0,14,0,0,167200,0,37,0,0,21350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-19,月,30,0,0,112460,0,7,0,0,82150,0,30,0,0,14840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-20,火,19,0,0,69500,0,15,0,0,163390,0,21,0,0,10370,0,14,0,0,73080,0,0,0,0,0,0,0,0,0,0,0
2024-02-21,水,32,0,0,157340,0,13,0,0,221480,0,10,0,0,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-22,木,27,0,0,98120,0,13,0,0,153105,0,11,0,0,8270,0,49,0,0,237945,0,0,0,0,0,0,0,0,0,0,0
2024-02-23,金,31,0,0,159970,0,18,0,0,232200,0,19,0,0,10470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-24,土,30,0,0,131610,0,8,0,0,71170,0,32,0,0,19020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-25,日,20,0,0,99270,0,7,0,0,92100,0,57,0,0,33080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-26,月,20,0,0,79850,0,4,0,0,63860,0,5,0,0,1850,0,61,0,0,318420,0,0,0,0,0,0,0,0,0,0,0
2024-02-27,火,26,0,0,98330,0,3,0,0,32500,0,14,0,0,11140,0,27,0,0,140940,0,0,0,0,0,0,0,0,0,0,0
2024-02-28,水,20,0,0,90460,0,31,0,0,310000,0,44,0,0,18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-29,木,30,0,0,129900,0,7,0,0,52890,0,13,0,0,7770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-01,金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-02,土,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-01,金,21,0,0,63890,0,8,0,0,88230,0,23,0,0,17950,0,31,0,0,161820,0,0,0,0,0,0,0,0,0,0,0
2024-03-02,土,22,0,0,99470,0,12,0,0,136290,0,23,0,0,13950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-03,日,25,0,0,116660,0,9,0,0,129130,0,30,0,0,13600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-04,月,16,0,0,76110,0,8,0,0,89650,0,57,0,0,24790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-05,火,23,0,0,98700,0,17,0,0,181980,0,18,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-06,水,32,0,0,137530,0,2,0,0,14950,0,40,0,0,27590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-07,木,24,0,0,94200,0,12,0,0,139480,0,28,0,0,13640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-08,金,24,0,0,104320,0,14,0,0,156980,0,26,0,0,14460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-09,土,32,0,0,169230,0,23,0,0,297660,0,23,0,0,15350,0,18,0,0,86337,0,0,0,0,0,0,0,0,0,0,0
2024-03-10,日,27,0,0,139860,0,9,0,0,118500,0,34,0,0,21620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-11,月,30,0,0,151320,0,11,0,0,132500,0,18,0,0,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-12,火,17,0,0,70100,0,16,0,0,166520,0,41,0,0,18850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-13,水,29,0,0,127800,0,19,0,0,231370,0,47,0,0,27010,0,21,0,0,109620,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,木,19,0,0,116690,0,10,0,0,173740,0,14,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,金,30,0,0,172720,0,22,0,0,262790,0,21,0,0,15080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,土,29,0,0,143410,0,34,0,0,437440,0,40,0,0,24970,0,12,0,0,83520,0,0,0,0,0,0,0,0,0,0,0
2024-03-17,日,30,0,0,155770,0,10,0,0,133050,0,28,0,0,14910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-18,月,23,0,0,97060,0,10,0,0,135910,0,12,0,0,6240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-19,火,34,0,0,144870,0,31,0,0,378590,0,21,0,0,13170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-20,水,40,0,0,222190,0,27,0,0,319300,0,40,0,0,19400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-21,木,21,0,0,87830,0,18,0,0,266320,0,22,0,0,13260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
