date,weekday,l_count,l_food,l_drink,l_total,l_avg,d_count,d_food,d_drink,d_total,d_avg,to_count,to_food,to_drink,to_total,to_avg,bq_count,bq_food,bq_drink,bq_total,bq_avg,bg_count,bg_food,bg_drink,bg_tent,bg_goods,bg_total,bg_avg,room_fee,ticket,grand_total
2024-03-22,金,28,0,0,98310,0,18,0,0,239290,0,18,0,0,10520,0,20,0,0,104400,0,0,0,0,0,0,0,0,0,0,0
2024-03-23,土,33,0,0,157080,0,26,0,0,321040,0,49,0,0,26720,0,31,0,0,159279,0,0,0,0,0,0,0,0,0,0,0
2024-03-24,日,32,0,0,178430,0,8,0,0,132100,0,21,0,0,8550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-25,月,25,0,0,124550,0,7,0,0,105390,0,30,0,0,13800,0,52,0,0,271440,0,0,0,0,0,0,0,0,0,0,0
2024-03-26,火,35,0,0,155910,0,24,0,0,282020,0,25,0,0,13800,0,75,0,0,386949,0,0,0,0,0,0,0,0,0,0,0
2024-03-27,水,23,0,0,83040,0,15,0,0,173090,0,33,0,0,16570,0,71,0,0,537660,0,0,0,0,0,0,0,0,0,0,0
2024-03-28,木,29,0,0,107370,0,6,0,0,79360,0,11,0,0,7070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-29,金,24,0,0,95470,0,19,0,0,189510,0,19,0,0,11440,0,7,0,0,3349,0,0,0,0,0,0,0,0,0,0,0
2024-03-30,土,25,0,0,136670,0,19,0,0,177500,0,35,0,0,24270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31,日,15,0,0,70990,0,21,0,0,311380,0,37,0,0,18590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-01,月,22,0,0,100560,0,8,0,0,143770,0,14,0,0,7840,0,44,0,0,248820,0,0,0,0,0,0,0,0,0,0,0
2024-04-02,火,18,0,0,68960,0,11,0,0,139230,0,11,0,0,8150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-03,水,25,0,0,122320,0,11,0,0,130950,0,78,0,0,31050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-04,木,9,0,0,44220,0,6,0,0,56870,0,17,0,0,9770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-05,金,17,0,0,81780,0,0,0,0,0,0,20,0,0,12420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-06,土,20,0,0,113120,0,19,0,0,203370,0,50,0,0,30790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-07,日,35,0,0,206200,0,7,0,0,159320,0,28,0,0,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-08,月,17,0,0,76320,0,0,0,0,0,0,21,0,0,11640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-09,火,23,0,0,79720,0,13,0,0,171840,0,11,0,0,5720,0,20,0,0,104400,0,0,0,0,0,0,0,0,0,0,0
2024-04-10,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-11,木,23,0,0,109930,0,13,0,0,198860,0,5,0,0,4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-12,金,32,0,0,144520,0,13,0,0,143170,0,21,0,0,13300,0,10,0,0,52200,0,0,0,0,0,0,0,0,0,0,0
2024-04-13,土,35,0,0,223390,0,29,0,0,322320,0,29,0,0,19510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-14,日,20,0,0,101620,0,10,0,0,145560,0,27,0,0,15420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-15,月,27,0,0,107450,0,13,0,0,165510,0,25,0,0,15450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-16,火,25,0,0,98440,0,6,0,0,94100,0,13,0,0,9590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-17,水,41,0,0,179740,0,9,0,0,115220,0,10,0,0,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-18,木,18,0,0,72650,0,4,0,0,61600,0,9,0,0,14090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-19,金,22,0,0,97820,0,22,0,0,314270,0,7,0,0,6350,0,36,0,0,187920,0,0,0,0,0,0,0,0,0,0,0
2024-04-20,土,29,0,0,192360,0,18,0,0,214160,0,13,0,0,10090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-21,日,9,0,0,42890,0,5,0,0,45090,0,21,0,0,11800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-22,月,33,0,0,129890,0,15,0,0,182810,0,18,0,0,11120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-23,火,23,0,0,92920,0,4,0,0,50320,0,9,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-24,水,27,0,0,138250,0,4,0,0,49720,0,5,0,0,9570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-25,木,19,0,0,73590,0,9,0,0,151080,0,15,0,0,13610,0,50,0,0,261000,0,0,0,0,0,0,0,0,0,0,0
2024-04-26,金,21,0,0,81780,0,8,0,0,146050,0,21,0,0,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-27,土,30,0,0,154400,0,26,0,0,381300,0,18,0,0,7820,0,0,0,0,0,0,179,0,0,0,0,243500,0,0,0,0
2024-04-28,日,28,0,0,265180,0,29,0,0,277840,0,9,0,0,7820,0,0,0,0,0,0,99,0,0,0,0,136500,0,0,0,0
2024-04-29,月,35,0,0,207900,0,10,0,0,109230,0,18,0,0,10430,0,0,0,0,0,0,79,0,0,0,0,119300,0,0,0,0
2024-04-30,火,31,0,0,124610,0,7,0,0,131940,0,17,0,0,11940,0,0,0,0,0,0,43,0,0,0,0,49850,0,0,0,0
2024-05-01,水,26,0,0,101750,0,6,0,0,92180,0,28,0,0,11800,0,0,0,0,0,0,84,0,0,0,0,100750,0,0,0,0
2024-05-02,木,25,0,0,143540,0,15,0,0,188810,0,24,0,0,17180,0,0,0,0,0,0,124,0,0,0,0,160340,0,0,0,0
2024-05-03,金,26,0,0,149900,0,20,0,0,197090,0,20,0,0,18750,0,0,0,0,0,0,139,0,0,0,0,164000,0,0,0,0
2024-05-04,土,26,0,0,109380,0,24,0,0,271240,0,30,0,0,16490,0,0,0,0,0,0,185,0,0,0,0,238250,0,0,0,0
2024-05-05,日,36,0,0,211340,0,18,0,0,180870,0,14,0,0,9320,0,0,0,0,0,0,179,0,0,0,0,248100,0,0,0,0
2024-05-06,月,19,0,0,94510,0,10,0,0,139310,0,3,0,0,3350,0,0,0,0,0,0,59,0,0,0,0,78290,0,0,0,0
2024-05-07,火,25,0,0,109940,0,7,0,0,90420,0,9,0,0,3990,0,0,0,0,0,0,28,0,0,0,0,39000,0,0,0,0
2024-05-08,水,21,0,0,75390,0,0,0,0,0,0,2,0,0,1050,0,0,0,0,0,0,17,0,0,0,0,42150,0,0,0,0
2024-05-09,木,24,0,0,104970,0,7,0,0,87720,0,11,0,0,11390,0,0,0,0,0,0,37,0,0,0,0,39100,0,0,0,0
2024-05-10,金,26,0,0,127210,0,6,0,0,68640,0,12,0,0,7730,0,0,0,0,0,0,55,0,0,0,0,76850,0,0,0,0
2024-05-11,土,35,0,0,151070,0,31,0,0,387400,0,29,0,0,14040,0,0,0,0,0,0,146,0,0,0,0,186100,0,0,0,0
2024-05-12,日,38,0,0,158610,0,4,0,0,38370,0,10,0,0,6790,0,18,0,0,93960,0,86,0,0,0,0,115480,0,0,0,0
2024-05-13,月,27,0,0,130150,0,8,0,0,97240,0,7,0,0,2950,0,77,0,0,401940,0,53,0,0,0,0,81150,0,0,0,0
2024-05-14,火,34,0,0,140510,0,6,0,0,61470,0,14,0,0,9670,0,0,0,0,0,0,93,0,0,0,0,113350,0,0,0,0
2024-05-15,水,29,0,0,134290,0,8,0,0,71600,0,17,0,0,10690,0,28,0,0,146160,0,66,0,0,0,0,76000,0,0,0,0
2024-05-16,木,26,0,0,110080,0,4,0,0,63190,0,10,0,0,7900,0,52,0,0,245688,0,77,0,0,0,0,123800,0,0,0,0
2024-05-17,金,23,0,0,99850,0,19,0,0,182700,0,12,0,0,8690,0,0,0,0,0,0,91,0,0,0,0,179400,0,0,0,0
2024-05-18,土,29,0,0,138110,0,15,0,0,206340,0,38,0,0,22640,0,0,0,0,0,0,275,0,0,0,0,376450,0,0,0,0
2024-05-19,日,33,0,0,206730,0,12,0,0,168890,0,15,0,0,10010,0,0,0,0,0,0,175,0,0,0,0,244550,0,0,0,0
2024-05-20,月,23,0,0,83700,0,25,0,0,316350,0,8,0,0,9090,0,32,0,0,167040,0,0,0,0,0,0,0,0,0,0,0
2024-05-21,火,20,0,0,83360,0,6,0,0,53610,0,15,0,0,9410,0,23,0,0,160080,0,0,0,0,0,0,0,0,0,0,0
2024-05-22,水,24,0,0,89750,0,11,0,0,132540,0,14,0,0,8000,0,1,0,0,2392,0,0,0,0,0,0,0,0,0,0,0
2024-05-23,木,31,0,0,149760,0,6,0,0,87340,0,10,0,0,7040,0,22,0,0,153120,0,0,0,0,0,0,0,0,0,0,0
2024-05-24,金,34,0,0,156010,0,6,0,0,50050,0,20,0,0,12150,0,55,0,0,224025,0,0,0,0,0,0,0,0,0,0,0
2024-05-25,土,17,0,0,100530,0,31,0,0,418790,0,4,0,0,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-26,日,18,0,0,84330,0,15,0,0,199800,0,28,0,0,13370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-27,月,14,0,0,54450,0,5,0,0,57520,0,12,0,0,9570,0,0,0,0,0,0,17,0,0,0,0,69200,0,0,0,0
2024-05-28,火,15,0,0,60470,0,8,0,0,95030,0,7,0,0,5620,0,65,0,0,339300,0,16,0,0,0,0,65950,0,0,0,0
2024-05-29,水,36,0,0,144660,0,6,0,0,89210,0,7,0,0,7230,0,0,0,0,0,0,9,0,0,0,0,21300,0,0,0,0
2024-05-30,木,22,0,0,85980,0,12,0,0,150690,0,13,0,0,11030,0,15,0,0,7177,0,24,0,0,0,0,83100,0,0,0,0
2024-05-31,金,23,0,0,93370,0,5,0,0,68090,0,15,0,0,11470,0,0,0,0,0,0,67,0,0,0,0,288400,0,0,0,0
2024-06-01,土,13,0,0,62150,0,12,0,0,108710,0,33,0,0,27300,0,0,0,0,0,0,214,0,0,0,0,691000,0,0,0,0
2024-06-02,日,23,0,0,133650,0,10,0,0,132110,0,10,0,0,10080,0,0,0,0,0,0,176,0,0,0,0,625300,0,0,0,0
2024-06-03,月,24,0,0,100420,0,6,0,0,99400,0,17,0,0,11010,0,0,0,0,0,0,46,0,0,0,0,177150,0,0,0,0
2024-06-04,火,16,0,0,59400,0,5,0,0,68060,0,11,0,0,9000,0,0,0,0,0,0,31,0,0,0,0,90300,0,0,0,0
2024-06-05,水,25,0,0,96460,0,10,0,0,174970,0,9,0,0,9470,0,33,0,0,129195,0,21,0,0,0,0,211550,0,0,0,0
2024-06-06,木,28,0,0,133530,0,6,0,0,85240,0,12,0,0,11340,0,34,0,0,236640,0,41,0,0,0,0,137300,0,0,0,0
2024-06-07,金,19,0,0,87770,0,19,0,0,223600,0,11,0,0,4970,0,43,0,0,237855,0,121,0,0,0,0,439890,0,0,0,0
2024-06-08,土,27,0,0,133520,0,27,0,0,254720,0,20,0,0,12530,0,0,0,0,0,0,345,0,0,0,0,1481780,0,0,0,0
2024-06-09,日,29,0,0,129910,0,23,0,0,273520,0,25,0,0,13550,0,57,0,0,297540,0,54,0,0,0,0,238550,0,0,0,0
2024-06-10,月,13,0,0,62740,0,7,0,0,77770,0,12,0,0,5420,0,0,0,0,0,0,122,0,0,0,0,486150,0,0,0,0
2024-06-11,火,27,0,0,129440,0,40,0,0,338830,0,4,0,0,2700,0,0,0,0,0,0,163,0,0,0,0,580500,0,0,0,0
2024-06-12,水,24,0,0,106040,0,30,0,0,480780,0,22,0,0,10920,0,0,0,0,0,0,205,0,0,0,0,808250,0,0,0,0
2024-06-13,木,31,0,0,122920,0,6,0,0,83980,0,26,0,0,17100,0,0,0,0,0,0,279,0,0,0,0,1352000,0,0,0,0
2024-06-14,金,21,0,0,83350,0,30,0,0,354900,0,8,0,0,5340,0,50,0,0,369750,0,154,0,0,0,0,716720,0,0,0,0
2024-06-15,土,31,0,0,155730,0,27,0,0,298620,0,27,0,0,13710,0,29,0,0,154059,0,300,0,0,0,0,1179610,0,0,0,0
2024-06-16,日,26,0,0,106410,0,15,0,0,203880,0,20,0,0,11540,0,0,0,0,0,0,101,0,0,0,0,428910,0,0,0,0
2024-06-17,月,25,0,0,105210,0,6,0,0,98170,0,15,0,0,7450,0,0,0,0,0,0,136,0,0,0,0,534450,0,0,0,0
2024-06-18,火,24,0,0,109500,0,13,0,0,140250,0,12,0,0,7420,0,13,0,0,68382,0,81,0,0,0,0,334280,0,0,0,0
2024-06-19,水,26,0,0,109720,0,31,0,0,217000,0,11,0,0,7950,0,27,0,0,117450,0,175,0,0,0,0,702850,0,0,0,0
2024-06-20,木,28,0,0,110830,0,30,0,0,324750,0,26,0,0,18560,0,35,0,0,182700,0,153,0,0,0,0,610650,0,0,0,0
2024-06-21,金,38,0,0,146760,0,13,0,0,185230,0,23,0,0,16700,0,0,0,0,0,0,184,0,0,0,0,668200,0,0,0,0
2024-06-22,土,37,0,0,215700,0,19,0,0,227340,0,22,0,0,14270,0,0,0,0,0,0,316,0,0,0,0,1307950,0,0,0,0
2024-06-23,日,45,0,0,297610,0,18,0,0,223230,0,27,0,0,14530,0,0,0,0,0,0,208,0,0,0,0,870500,0,0,0,0
2024-06-24,月,28,0,0,150320,0,20,0,0,217450,0,18,0,0,10370,0,22,0,0,114840,0,85,0,0,0,0,245750,0,0,0,0
2024-06-25,火,26,0,0,118630,0,0,0,0,0,0,14,0,0,12480,0,24,0,0,125280,0,64,0,0,0,0,262650,0,0,0,0
2024-06-26,水,22,0,0,87660,0,22,0,0,277870,0,15,0,0,8090,0,0,0,0,0,0,62,0,0,0,0,206650,0,0,0,0
2024-06-27,木,24,0,0,88370,0,32,0,0,480000,0,12,0,0,7240,0,0,0,0,0,0,145,0,0,0,0,590600,0,0,0,0
2024-06-28,金,31,0,0,153100,0,29,0,0,331560,0,9,0,0,7490,0,36,0,0,187920,0,329,0,0,0,0,1384450,0,0,0,0
2024-06-29,土,23,0,0,113990,0,36,0,0,330000,0,14,0,0,8800,0,17,0,0,99093,0,507,0,0,0,0,2339850,0,0,0,0
2024-06-30,日,23,0,0,122560,0,12,0,0,177840,0,30,0,0,24370,0,0,0,0,0,0,326,0,0,0,0,1383300,0,0,0,0
2024-07-01,月,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,月,27,0,0,119180,0,23,0,0,332110,0,6,0,0,7250,0,0,0,0,0,0,52,0,0,0,0,253700,0,0,0,0
2024-07-02,火,20,0,0,85900,0,4,0,0,51800,0,17,0,0,7970,0,0,0,0,0,0,198,0,0,0,0,787700,0,0,0,0
2024-07-03,水,34,0,0,202780,0,17,0,0,203430,0,16,0,0,9500,0,0,0,0,0,0,275,0,0,0,0,1066100,0,0,0,0
2024-07-04,木,23,0,0,110330,0,33,0,0,482750,0,11,0,0,3850,0,27,0,0,12919,0,193,0,0,0,0,707450,0,0,0,0
2024-07-05,金,24,0,0,85500,0,26,0,0,282410,0,19,0,0,13300,0,33,0,0,172260,0,264,0,0,0,0,1230150,0,0,0,0
2024-07-06,土,23,0,0,135930,0,30,0,0,335300,0,18,0,0,10110,0,0,0,0,0,0,353,0,0,0,0,1596500,0,0,0,0
2024-07-07,日,42,0,0,254110,0,26,0,0,287580,0,22,0,0,12690,0,0,0,0,0,0,246,0,0,0,0,1145950,0,0,0,0
2024-07-08,月,36,0,0,297000,0,5,0,0,59830,0,15,0,0,12710,0,48,0,0,250560,0,161,0,0,0,0,747550,0,0,0,0
2024-07-09,火,36,0,0,202670,0,11,0,0,102630,0,27,0,0,15280,0,0,0,0,0,0,233,0,0,0,0,1101950,0,0,0,0
2024-07-10,水,34,0,0,107190,0,10,0,0,150600,0,31,0,0,27720,0,0,0,0,0,0,292,0,0,0,0,1295300,0,0,0,0
2024-07-11,木,30,0,0,121920,0,12,0,0,96230,0,15,0,0,9120,0,19,0,0,99180,0,303,0,0,0,0,1419100,0,0,0,0
2024-07-12,金,40,0,0,164760,0,21,0,0,257330,0,7,0,0,4360,0,80,0,0,487917,0,402,0,0,0,0,1888550,0,0,0,0
2024-07-13,土,27,0,0,152640,0,27,0,0,329830,0,18,0,0,8090,0,27,0,0,140940,0,506,0,0,0,0,2677730,0,0,0,0
2024-07-14,日,33,0,0,187710,0,25,0,0,330950,0,29,0,0,17850,0,52,0,0,277095,0,639,0,0,0,0,3082340,0,0,0,0
2024-07-15,月,20,0,0,112510,0,10,0,0,111590,0,19,0,0,12470,0,0,0,0,0,0,473,0,0,0,0,2208290,0,0,0,0
2024-07-16,火,7,0,0,36740,0,19,0,0,254000,0,24,0,0,18580,0,0,0,0,0,0,272,0,0,0,0,1146320,0,0,0,0
2024-07-17,水,24,0,0,98990,0,18,0,0,198970,0,13,0,0,9950,0,0,0,0,0,0,548,0,0,0,0,2516440,0,0,0,0
2024-07-18,木,21,0,0,110750,0,12,0,0,137100,0,10,0,0,6330,0,19,0,0,113520,0,699,0,0,0,0,2276750,0,0,0,0
2024-07-19,金,35,0,0,157060,0,17,0,0,201690,0,9,0,0,6620,0,36,0,0,187920,0,438,0,0,0,0,2242570,0,0,0,0
2024-07-20,土,36,0,0,162490,0,28,0,0,312030,0,54,0,0,22960,0,0,0,0,0,0,595,0,0,0,0,2951700,0,0,0,0
2024-07-21,日,19,0,0,101000,0,19,0,0,357110,0,33,0,0,22130,0,0,0,0,0,0,468,0,0,0,0,1968270,0,0,0,0
2024-07-22,月,25,0,0,112990,0,8,0,0,94700,0,31,0,0,23510,0,0,0,0,0,0,396,0,0,0,0,1941300,0,0,0,0
2024-07-23,火,31,0,0,158600,0,6,0,0,68860,0,19,0,0,12770,0,0,0,0,0,0,322,0,0,0,0,1368450,0,0,0,0
2024-07-24,水,28,0,0,118680,0,20,0,0,242050,0,10,0,0,5300,0,93,0,0,485460,0,272,0,0,0,0,1123770,0,0,0,0
2024-07-25,木,16,0,0,63070,0,12,0,0,206690,0,24,0,0,16150,0,0,0,0,0,0,443,0,0,0,0,1903920,0,0,0,0
2024-07-26,金,26,0,0,118560,0,27,0,0,272760,0,15,0,0,12430,0,0,0,0,0,0,460,0,0,0,0,2447570,0,0,0,0
2024-07-27,土,38,0,0,202640,0,25,0,0,334820,0,19,0,0,14130,0,0,0,0,0,0,643,0,0,0,0,3213770,0,0,0,0
2024-07-28,日,18,0,0,83470,0,30,0,0,372040,0,25,0,0,15780,0,0,0,0,0,0,394,0,0,0,0,1745470,0,0,0,0
2024-07-29,月,19,0,0,81600,0,23,0,0,275650,0,5,0,0,4970,0,10,0,0,52200,0,228,0,0,0,0,935450,0,0,0,0
2024-07-30,火,20,0,0,92340,0,3,0,0,36850,0,34,0,0,23110,0,26,0,0,135720,0,423,0,0,0,0,1769280,0,0,0,0
2024-07-31,水,27,0,0,124070,0,14,0,0,184110,0,9,0,0,6410,0,0,0,0,0,0,367,0,0,0,0,1607290,0,0,0,0
2024-08-01,木,11,0,0,60360,0,0,0,0,0,0,20,0,0,13510,0,0,0,0,0,0,350,0,0,0,0,1748130,0,0,0,0
2024-08-02,金,20,0,0,99480,0,6,0,0,109320,0,23,0,0,17350,0,30,0,0,156600,0,634,0,0,0,0,3214090,0,0,0,0
2024-08-03,土,21,0,0,115640,0,16,0,0,239790,0,36,0,0,20230,0,168,0,0,831222,0,689,0,0,0,0,3306880,0,0,0,0
2024-08-04,日,36,0,0,197370,0,22,0,0,272380,0,32,0,0,20270,0,0,0,0,0,0,445,0,0,0,0,2005290,0,0,0,0
2024-08-05,月,8,0,0,28930,0,15,0,0,245580,0,12,0,0,12360,0,0,0,0,0,0,389,0,0,0,0,1521980,0,0,0,0
2024-08-06,火,21,0,0,79620,0,5,0,0,53240,0,8,0,0,8140,0,12,0,0,62640,0,565,0,0,0,0,2354270,0,0,0,0
2024-08-07,水,31,0,0,131490,0,10,0,0,161750,0,20,0,0,9720,0,0,0,0,0,0,573,0,0,0,0,2777100,0,0,0,0
2024-08-08,木,22,0,0,133500,0,22,0,0,260340,0,38,0,0,22100,0,0,0,0,0,0,548,0,0,0,0,2243150,0,0,0,0
2024-08-09,金,29,0,0,128200,0,12,0,0,105050,0,11,0,0,9660,0,0,0,0,0,0,538,0,0,0,0,2608360,0,0,0,0
2024-08-10,土,15,0,0,91560,0,23,0,0,289520,0,12,0,0,9840,0,0,0,0,0,0,557,0,0,0,0,2594380,0,0,0,0
2024-08-11,日,21,0,0,94090,0,22,0,0,276830,0,27,0,0,17390,0,0,0,0,0,0,612,0,0,0,0,2693820,0,0,0,0
2024-08-12,月,6,0,0,29680,0,31,0,0,313050,0,42,0,0,23060,0,0,0,0,0,0,576,0,0,0,0,2474140,0,0,0,0
2024-08-13,火,25,0,0,115040,0,8,0,0,100370,0,20,0,0,15200,0,14,0,0,105825,0,289,0,0,0,0,1278970,0,0,0,0
2024-08-14,水,18,0,0,91240,0,19,0,0,262380,0,18,0,0,10920,0,0,0,0,0,0,283,0,0,0,0,1157450,0,0,0,0
2024-08-15,木,18,0,0,71170,0,9,0,0,90250,0,32,0,0,16850,0,0,0,0,0,0,610,0,0,0,0,2549940,0,0,0,0
2024-08-16,金,20,0,0,84790,0,19,0,0,256120,0,34,0,0,20520,0,0,0,0,0,0,628,0,0,0,0,2782400,0,0,0,0
2024-08-17,土,22,0,0,114280,0,26,0,0,305720,0,16,0,0,8270,0,0,0,0,0,0,479,0,0,0,0,2172740,0,0,0,0
2024-08-18,日,31,0,0,135770,0,19,0,0,197860,0,37,0,0,22000,0,0,0,0,0,0,478,0,0,0,0,1819490,0,0,0,0
2024-08-19,月,14,0,0,74960,0,10,0,0,140880,0,24,0,0,12780,0,0,0,0,0,0,279,0,0,0,0,967450,0,0,0,0
2024-08-20,火,18,0,0,79300,0,17,0,0,234440,0,21,0,0,10730,0,9,0,0,46980,0,333,0,0,0,0,1511300,0,0,0,0
2024-08-21,水,34,0,0,146430,0,18,0,0,211560,0,15,0,0,7880,0,0,0,0,0,0,506,0,0,0,0,1987800,0,0,0,0
2024-08-22,木,31,0,0,153490,0,14,0,0,142220,0,17,0,0,11260,0,0,0,0,0,0,244,0,0,0,0,1151350,0,0,0,0
2024-08-23,金,17,0,0,83400,0,16,0,0,188040,0,39,0,0,21470,0,16,0,0,78438,0,383,0,0,0,0,1729410,0,0,0,0
2024-08-24,土,40,0,0,326300,0,24,0,0,328480,0,42,0,0,21630,0,0,0,0,0,0,572,0,0,0,0,2548740,0,0,0,0
2024-08-25,日,25,0,0,149500,0,20,0,0,236690,0,24,0,0,17200,0,0,0,0,0,0,659,0,0,0,0,2238750,0,0,0,0
2024-08-26,月,32,0,0,114780,0,15,0,0,207290,0,23,0,0,12090,0,0,0,0,0,0,202,0,0,0,0,868050,0,0,0,0
2024-08-27,火,26,0,0,102840,0,17,0,0,177680,0,3,0,0,3360,0,0,0,0,0,0,100,0,0,0,0,697346,0,0,0,0
2024-08-28,水,34,0,0,142710,0,14,0,0,167870,0,11,0,0,8150,0,0,0,0,0,0,229,0,0,0,0,990520,0,0,0,0
2024-08-29,木,44,0,0,206070,0,21,0,0,231650,0,11,0,0,12210,0,0,0,0,0,0,249,0,0,0,0,1150110,0,0,0,0
2024-08-30,金,25,0,0,202540,0,16,0,0,249620,0,20,0,0,15760,0,0,0,0,0,0,371,0,0,0,0,2025610,0,0,0,0
2024-08-31,土,29,0,0,179000,0,21,0,0,275750,0,29,0,0,11370,0,0,0,0,0,0,521,0,0,0,0,2287480,0,0,0,0
2024-09-01,日,28,0,0,147170,0,21,0,0,269480,0,23,0,0,13200,0,0,0,0,0,0,468,0,0,0,0,1852810,0,0,0,0
2024-09-02,月,26,0,0,106980,0,8,0,0,110650,0,10,0,0,5610,0,0,0,0,0,0,92,0,0,0,0,392550,0,0,0,0
2024-09-03,火,28,0,0,105420,0,10,0,0,94020,0,36,0,0,24650,0,0,0,0,0,0,194,0,0,0,0,904360,0,0,0,0
2024-09-04,水,18,0,0,66930,0,6,0,0,75460,0,21,0,0,11390,0,0,0,0,0,0,269,0,0,0,0,1273330,0,0,0,0
2024-09-05,木,36,0,0,163650,0,11,0,0,138930,0,3,0,0,1640,0,0,0,0,0,0,186,0,0,0,0,790150,0,0,0,0
2024-09-06,金,18,0,0,71260,0,16,0,0,157400,0,7,0,0,3250,0,0,0,0,0,0,470,0,0,0,0,1219630,0,0,0,0
2024-09-07,土,29,0,0,162210,0,28,0,0,332700,0,5,0,0,1950,0,0,0,0,0,0,452,0,0,0,0,2112270,0,0,0,0
2024-09-08,日,21,0,0,99800,0,18,0,0,267110,0,26,0,0,20440,0,0,0,0,0,0,279,0,0,0,0,1153000,0,0,0,0
